"","Site","Date.Set","Time.Set","Date.Collected","Time.Collected","Trap","Frass.mass..mg.","Frass.number","Method","Notes","FrassFall link:","https://anecdata.org/projects/view/488","Year","jday.Set","jday.Collected","frass.mg.d","frass.no.d","jday"
"1527","Botanical Garden",2019-06-20,"09:47:00",2019-06-24,"09:24:00","3A",19.5,59,"Milkjug/Mesh",NA,NA,NA,"2019",171.407638888889,175.391666666667,4.89454418685724,14.809133693568,173
"1528","Botanical Garden",2019-06-20,"09:47:00",2019-06-24,"09:24:00","3B",11.9,10,"Milkjug/Mesh",NA,NA,NA,"2019",171.407638888889,175.391666666667,2.98692696531288,2.51002265992679,173
"1529","Botanical Garden",2019-06-20,"09:37:00",2019-06-24,"09:33:00","4A",4.2,17,"Milkjug/Mesh",NA,NA,NA,"2019",171.400694444444,175.397916666667,1.05072967338429,4.2529534398888,173
"1530","Botanical Garden",2019-06-20,"09:37:00",2019-06-24,"09:33:00","4B",6.2,10,"Milkjug/Mesh",NA,NA,NA,"2019",171.400694444444,175.397916666667,1.55107713690062,2.50173731758165,173
"1531","Botanical Garden",2019-06-20,"09:31:00",2019-06-24,"09:43:00","5A",1.8,7,"Milkjug/Mesh",NA,NA,NA,"2019",171.396527777778,175.404861111111,0.44906444906445,1.74636174636175,173
"1532","Botanical Garden",2019-06-20,"09:31:00",2019-06-24,"09:43:00","5B",1.5,8,"Milkjug/Mesh",NA,NA,NA,"2019",171.396527777778,175.404861111111,0.374220374220375,1.995841995842,173
"1533","Botanical Garden",2019-06-20,"09:20:00",2019-06-24,"09:52:00","6A",21.1,49,"Milkjug/Mesh",NA,NA,NA,"2019",171.388888888889,175.411111111111,5.24585635359117,12.182320441989,173
"1534","Botanical Garden",2019-06-20,"09:20:00",2019-06-24,"09:52:00","6B",10,16,"Milkjug/Mesh",NA,NA,NA,"2019",171.388888888889,175.411111111111,2.48618784530387,3.9779005524862,173
"1535","Botanical Garden",2019-06-20,"09:11:00",2019-06-24,"10:00:00","7A",2.9,5,"Milkjug/Mesh",NA,NA,NA,"2019",171.382638888889,175.416666666667,0.718884489585129,1.23945601652608,173
"1536","Botanical Garden",2019-06-20,"09:11:00",2019-06-24,"10:00:00","7B",9.1,31,"Milkjug/Mesh",NA,NA,NA,"2019",171.382638888889,175.416666666667,2.25580995007747,7.68462730246172,173
"1537","Botanical Garden",2019-06-20,"09:03:00",2019-06-24,"10:07:00","8A",12.5,24,"Milkjug/Mesh",NA,NA,NA,"2019",171.377083333333,175.421527777778,3.09065934065934,5.93406593406592,173
"1538","Botanical Garden",2019-06-20,"09:03:00",2019-06-24,"10:07:00","8B",1.4,11,"Milkjug/Mesh",NA,NA,NA,"2019",171.377083333333,175.421527777778,0.346153846153846,2.71978021978022,173
"1539","Prairie Ridge",2019-06-21,"10:38:00",2019-06-25,"09:14:00","10",18.5,11,"Milkjug/Mesh",NA,NA,NA,"2019",172.443055555556,176.384722222222,4.69344608879493,2.79069767441861,174
"1540","Prairie Ridge",2019-06-21,"10:32:00",2019-06-25,"09:26:00","9",43,60,"Milkjug/Mesh",NA,NA,NA,"2019",172.438888888889,176.393055555556,10.8746048472076,15.1738672286618,174
"1541","Prairie Ridge",2019-06-21,"10:23:00",2019-06-25,"09:40:00","1",0,0,"Milkjug/Mesh",NA,NA,NA,"2019",172.432638888889,176.402777777778,0,0,174
"1542","Prairie Ridge",2019-06-21,"10:15:00",2019-06-25,"09:46:00","2",5.4,12,"Milkjug/Mesh",NA,NA,NA,"2019",172.427083333333,176.406944444444,1.35683126853953,3.01518059675451,174
"1543","Prairie Ridge",2019-06-21,"10:07:00",2019-06-25,"10:00:00","3",16.5,30,"Milkjug/Mesh",NA,NA,NA,"2019",172.421527777778,176.416666666667,4.13001912045891,7.50912567356165,174
"1544","Prairie Ridge",2019-06-21,"10:00:00",2019-06-25,"10:10:00","4",12.7,10,"Milkjug/Mesh",NA,NA,NA,"2019",172.416666666667,176.423611111111,3.16949740034661,2.49566724436741,174
"1545","Prairie Ridge",2019-06-21,"09:53:00",2019-06-25,"10:20:00","5",43.5,40,"Milkjug/Mesh",NA,NA,NA,"2019",172.411805555556,176.430555555556,10.8242612752722,9.95334370139973,174
"1546","Prairie Ridge",2019-06-21,"09:45:00",2019-06-25,"10:27:00","12",4.3,12,"Milkjug/Mesh",NA,NA,NA,"2019",172.40625,176.435416666667,1.06721820062048,2.97828335056877,174
"1547","Prairie Ridge",2019-06-21,"09:39:00",2019-06-25,"10:35:00","6",8.3,8,"Milkjug/Mesh",NA,NA,NA,"2019",172.402083333333,176.440972222222,2.05502063273728,1.98074277854195,174
"1548","Prairie Ridge",2019-06-21,"09:30:00",2019-06-25,"10:46:00","11",29.1,49,"Milkjug/Mesh",NA,NA,NA,"2019",172.395833333333,176.448611111111,7.18026045236464,12.0904729266621,174
"1549","Prairie Ridge",2019-06-21,"09:20:00",2019-06-25,"11:00:00","8",22,17,"Milkjug/Mesh",NA,NA,NA,"2019",172.388888888889,176.458333333333,5.40614334470988,4.17747440273036,174
"1550","Prairie Ridge",2019-06-21,"09:20:00",2019-06-25,"11:00:00","7",25.4,28,"Milkjug/Mesh",NA,NA,NA,"2019",172.388888888889,176.458333333333,6.24163822525595,6.8805460750853,174
"1551","Botanical Garden",2019-06-24,"09:02:00",2019-06-27,"09:56:00","1A",13.7,34,"Milkjug/Mesh",NA,NA,NA,"2019",175.376388888889,178.413888888889,4.51028806584363,11.1934156378601,176.5
"1552","Botanical Garden",2019-06-24,"09:02:00",2019-06-27,"09:56:00","1B",1.8,14,"Milkjug/Mesh",NA,NA,NA,"2019",175.376388888889,178.413888888889,0.592592592592594,4.6090534979424,176.5
"1553","Botanical Garden",2019-06-24,"09:14:00",2019-06-27,"09:46:00","2A",11,3.2,"Milkjug/Mesh",NA,NA,NA,"2019",175.384722222222,178.406944444444,3.63970588235295,1.05882352941177,176.5
"1554","Botanical Garden",2019-06-24,"09:14:00",2019-06-27,"09:46:00","2B",0.5,13,"Milkjug/Mesh",NA,NA,NA,"2019",175.384722222222,178.406944444444,0.165441176470589,4.30147058823531,176.5
"1555","Botanical Garden",2019-06-24,"09:24:00",2019-06-27,"09:37:00","3A",0.8,6,"Milkjug/Mesh",NA,NA,NA,"2019",175.391666666667,178.400694444444,0.265866605123473,1.99399953842604,176.5
"1556","Botanical Garden",2019-06-24,"09:24:00",2019-06-27,"09:37:00","3B",1.7,18,"Milkjug/Mesh",NA,NA,NA,"2019",175.391666666667,178.400694444444,0.564966535887379,5.98199861527813,176.5
"1557","Botanical Garden",2019-06-24,"09:33:00",2019-06-27,"09:26:00","4A",0.8,3,"Milkjug/Mesh",NA,NA,NA,"2019",175.397916666667,178.393055555556,0.267099466728497,1.00162300023186,176.5
"1558","Botanical Garden",2019-06-24,"09:33:00",2019-06-27,"09:26:00","4B",2.7,8,"Milkjug/Mesh",NA,NA,NA,"2019",175.397916666667,178.393055555556,0.901460700208676,2.67099466728497,176.5
"1559","Botanical Garden",2019-06-24,"09:43:00",2019-06-27,"09:16:00","5A",12.8,13,"Milkjug/Mesh",NA,NA,NA,"2019",175.404861111111,178.386111111111,4.293501048218,4.36058700209641,176.5
"1560","Botanical Garden",2019-06-24,"09:43:00",2019-06-27,"09:16:00","5B",2,7.3,"Milkjug/Mesh",NA,NA,NA,"2019",175.404861111111,178.386111111111,0.670859538784063,2.44863731656183,176.5
"1561","Botanical Garden",2019-06-24,"09:52:00",2019-06-27,"09:06:00","6A",11,29,"Milkjug/Mesh",NA,NA,NA,"2019",175.411111111111,178.379166666667,3.70613008890967,9.77070659803459,176.5
"1562","Botanical Garden",2019-06-24,"09:52:00",2019-06-27,"09:06:00","6B",9.6,20,"Milkjug/Mesh",NA,NA,NA,"2019",175.411111111111,178.379166666667,3.23444080486662,6.73841834347213,176.5
"1563","Botanical Garden",2019-06-24,"10:00:00",2019-06-27,"08:58:00","7A",4,10,"Milkjug/Mesh",NA,NA,NA,"2019",175.416666666667,178.373611111111,1.35274776890559,3.38186942226397,176.5
"1564","Botanical Garden",2019-06-24,"10:00:00",2019-06-27,"08:58:00","7B",5.1,7,"Milkjug/Mesh",NA,NA,NA,"2019",175.416666666667,178.373611111111,1.72475340535463,2.36730859558478,176.5
"1565","Botanical Garden",2019-06-24,"10:07:00",2019-06-27,"08:49:00","8A",3.3,5,"Milkjug/Mesh",NA,NA,NA,"2019",175.421527777778,178.367361111111,1.12022630834512,1.6973125884017,176.5
"1566","Botanical Garden",2019-06-24,"10:07:00",2019-06-27,"08:49:00","8B",6,28,"Milkjug/Mesh",NA,NA,NA,"2019",175.421527777778,178.367361111111,2.03677510608204,9.50495049504953,176.5
"1567","Prairie Ridge",2019-06-25,"09:14:00",2019-06-28,"10:38:00","10",21,14,"Milkjug/Mesh",NA,NA,NA,"2019",176.384722222222,179.443055555556,6.86648501362397,4.57765667574931,177.5
"1568","Prairie Ridge",2019-06-25,"09:26:00",2019-06-28,"10:30:00","9",33.8,32,"Milkjug/Mesh",NA,NA,NA,"2019",176.393055555556,179.4375,11.1021897810219,10.5109489051095,177.5
"1569","Prairie Ridge",2019-06-25,"09:40:00",2019-06-28,"10:20:00","1",3.6,24,"Milkjug/Mesh",NA,NA,NA,"2019",176.402777777778,179.430555555556,1.18899082568808,7.92660550458717,177.5
"1570","Prairie Ridge",2019-06-25,"09:42:00",2019-06-28,"10:12:00","2",6.3,13,"Milkjug/Mesh",NA,NA,NA,"2019",176.404166666667,179.425,2.0855172413793,4.30344827586206,177.5
"1571","Prairie Ridge",2019-06-25,"10:00:00",2019-06-28,"10:02:00","3",5.8,13,"Milkjug/Mesh",NA,NA,NA,"2019",176.416666666667,179.418055555556,1.93243868579361,4.33132808884774,177.5
"1572","Prairie Ridge",2019-06-25,"10:10:00",2019-06-28,"09:52:00","4",7.5,7,"Milkjug/Mesh",NA,NA,NA,"2019",176.423611111111,179.411111111111,2.51046025104604,2.34309623430964,177.5
"1573","Prairie Ridge",2019-06-25,"10:20:00",2019-06-28,"09:47:00","5",5,6,"Milkjug/Mesh",NA,NA,NA,"2019",176.430555555556,179.407638888889,1.67949615115464,2.01539538138557,177.5
"1574","Prairie Ridge",2019-06-25,"10:27:00",2019-06-28,"09:41:00","12",0.4,2,"Milkjug/Mesh",NA,NA,NA,"2019",176.435416666667,179.403472222222,0.134768366869443,0.673841834347213,177.5
"1575","Prairie Ridge",2019-06-25,"10:35:00",2019-06-28,"09:33:00","6",7.5,9,"Milkjug/Mesh",NA,NA,NA,"2019",176.440972222222,179.397916666667,2.53640206669798,3.04368248003758,177.5
"1576","Prairie Ridge",2019-06-25,"10:46:00",2019-06-28,"09:26:00","11",1.1,3,"Milkjug/Mesh",NA,NA,NA,"2019",176.448611111111,179.393055555556,0.373584905660379,1.01886792452831,177.5
"1577","Prairie Ridge",2019-06-25,"11:00:00",2019-06-28,"09:17:00","8",6.5,18,"Milkjug/Mesh",NA,NA,NA,"2019",176.458333333333,179.386805555556,2.2195873843965,6.14654967986723,177.5
"1578","Prairie Ridge",2019-06-25,"11:00:00",2019-06-28,"09:17:00","7",8.9,16,"Milkjug/Mesh",NA,NA,NA,"2019",176.458333333333,179.386805555556,3.03912734171213,5.46359971543753,177.5
"1579","Botanical Garden",2019-06-27,"09:56:00",2019-07-01,"08:52:00","1A",2.8,12,"Milkjug/Mesh",NA,NA,NA,"2019",178.413888888889,182.369444444444,0.707865168539327,3.03370786516854,180
"1580","Botanical Garden",2019-06-27,"09:56:00",2019-07-01,"08:52:00","1B",18.2,36,"Milkjug/Mesh",NA,NA,NA,"2019",178.413888888889,182.369444444444,4.60112359550563,9.10112359550563,180
"1581","Botanical Garden",2019-06-27,"09:46:00",2019-07-01,"09:05:00","2A",13.3,30,"Milkjug/Mesh",NA,NA,NA,"2019",178.406944444444,182.378472222222,3.34883720930231,7.55376814128341,180
"1582","Botanical Garden",2019-06-27,"09:46:00",2019-07-01,"09:05:00","2B",6.4,18,"Milkjug/Mesh",NA,NA,NA,"2019",178.406944444444,182.378472222222,1.61147053680713,4.53226088477005,180
"1583","Botanical Garden",2019-06-27,"09:37:00",2019-07-01,"09:12:00","3A",6.5,13,"Milkjug/Mesh",NA,NA,NA,"2019",178.400694444444,182.383333333333,1.63208369659983,3.26416739319965,180
"1584","Botanical Garden",2019-06-27,"09:37:00",2019-07-01,"09:12:00","3B",5.4,22,"Milkjug/Mesh",NA,NA,NA,"2019",178.400694444444,182.383333333333,1.35588491717524,5.52397558849172,180
"1585","Botanical Garden",2019-06-27,"09:26:00",2019-07-01,"09:21:00","4A",12.9,11,"Milkjug/Mesh",NA,NA,NA,"2019",178.393055555556,182.389583333333,3.22780191138141,2.75238922675934,180
"1586","Botanical Garden",2019-06-27,"09:26:00",2019-07-01,"09:21:00","4B",1.7,8,"Milkjug/Mesh",NA,NA,NA,"2019",178.393055555556,182.389583333333,0.425369244135535,2.00173761946134,180
"1587","Botanical Garden",2019-06-27,"09:16:00",2019-07-01,"09:30:00","5A",25.9,22,"Milkjug/Mesh",NA,NA,NA,"2019",178.386111111111,182.395833333333,6.45930031174229,5.4866643574645,180
"1588","Botanical Garden",2019-06-27,"09:16:00",2019-07-01,"09:30:00","5B",2.4,11,"Milkjug/Mesh",NA,NA,NA,"2019",178.386111111111,182.395833333333,0.59854520263249,2.74333217873225,180
"1589","Botanical Garden",2019-06-27,"09:06:00",2019-07-01,"09:36:00","6A",16.3,50,"Milkjug/Mesh",NA,NA,NA,"2019",178.379166666667,182.4,4.05388601036269,12.4352331606217,180
"1590","Botanical Garden",2019-06-27,"09:06:00",2019-07-01,"09:36:00","6B",13.8,48,"Milkjug/Mesh",NA,NA,NA,"2019",178.379166666667,182.4,3.4321243523316,11.9378238341969,180
"1591","Botanical Garden",2019-06-27,"08:58:00",2019-07-01,"09:45:00","7A",8.2,46,"Milkjug/Mesh",NA,NA,NA,"2019",178.373611111111,182.40625,2.03340795591527,11.4069226795247,180
"1592","Botanical Garden",2019-06-27,"08:58:00",2019-07-01,"09:45:00","7B",9.7,34,"Milkjug/Mesh",NA,NA,NA,"2019",178.373611111111,182.40625,2.40537282589977,8.43120371964868,180
"1593","Botanical Garden",2019-06-27,"08:49:00",2019-07-01,"09:54:00","8A",6.9,20,"Milkjug/Mesh",NA,NA,NA,"2019",178.367361111111,182.4125,1.70575107296137,4.94420600858369,180
"1594","Botanical Garden",2019-06-27,"08:49:00",2019-07-01,"09:54:00","8B",13.6,20,"Milkjug/Mesh",NA,NA,NA,"2019",178.367361111111,182.4125,3.36206008583691,4.94420600858369,180
"1595","Prairie Ridge",2019-06-28,"09:17:00",2019-07-02,"10:30:00","8",8.3,22,"Milkjug/Mesh",NA,NA,NA,"2019",179.386805555556,183.4375,2.04903137322133,5.43116749528544,181
"1596","Prairie Ridge",2019-06-28,"09:17:00",2019-07-02,"10:30:00","7",20.4,17,"Milkjug/Mesh",NA,NA,NA,"2019",179.386805555556,183.4375,5.03617349562832,4.19681124635693,181
"1597","Prairie Ridge",2019-06-28,"09:26:00",2019-07-02,"10:22:00","11",7.9,13,"Milkjug/Mesh",NA,NA,NA,"2019",179.393055555556,183.431944444444,1.95598349381018,3.21870701513067,181
"1598","Prairie Ridge",2019-06-28,"09:33:00",2019-07-02,"10:12:00","6",5.1,15,"Milkjug/Mesh",NA,NA,NA,"2019",179.397916666667,183.425,1.26642524573202,3.72478013450595,181
"1599","Prairie Ridge",2019-06-28,"09:41:00",2019-07-02,"10:07:00","12",11.9,15,"Milkjug/Mesh",NA,NA,NA,"2019",179.403472222222,183.421527777778,2.96163152436917,3.73314898029728,181
"1600","Prairie Ridge",2019-06-28,"09:47:00",2019-07-02,"09:58:00","5",6.9,17,"Milkjug/Mesh",NA,NA,NA,"2019",179.407638888889,183.415277777778,1.72171200831745,4.24189915092705,181
"1601","Prairie Ridge",2019-06-28,"09:52:00",2019-07-02,"09:49:00","4",5.4,16,"Milkjug/Mesh",NA,NA,NA,"2019",179.411111111111,183.409027777778,1.35070349140177,4.00208441896821,181
"1602","Prairie Ridge",2019-06-28,"10:02:00",2019-07-02,"09:38:00","3",11,25,"Milkjug/Mesh",NA,NA,NA,"2019",179.418055555556,183.401388888889,2.76150627615062,6.27615062761504,181
"1603","Prairie Ridge",2019-06-28,"10:12:00",2019-07-02,"09:29:00","2",3.2,10,"Milkjug/Mesh",NA,NA,NA,"2019",179.425,183.395138888889,0.806017141857622,2.51880356830507,181
"1604","Prairie Ridge",2019-06-28,"10:20:00",2019-07-02,"09:20:00","1",4.9,25,"Milkjug/Mesh",NA,NA,NA,"2019",179.430555555556,183.388888888889,1.2378947368421,6.3157894736842,181
"1605","Prairie Ridge",2019-06-28,"10:30:00",2019-07-02,"09:13:00","9",58.8,58,"Milkjug/Mesh",NA,NA,NA,"2019",179.4375,183.384027777778,14.8991729720218,14.6964631356677,181
"1606","Prairie Ridge",2019-06-28,"10:38:00",2019-07-02,"09:05:00","10",10.4,12,"Milkjug/Mesh",NA,NA,NA,"2019",179.443055555556,183.378472222222,2.64266807834833,3.04923239809423,181
"1607","Botanical Garden",2019-07-01,"08:52:00",2019-07-05,"10:05:00","1A",20.3,37,"Milkjug/Mesh",NA,NA,NA,"2019",182.369444444444,186.420138888889,5.01148637064975,9.13423624207097,184
"1608","Botanical Garden",2019-07-01,"08:52:00",2019-07-05,"10:05:00","1B",6.7,28,"Milkjug/Mesh",NA,NA,NA,"2019",182.369444444444,186.420138888889,1.6540373735642,6.91239499399965,184
"1609","Botanical Garden",2019-07-01,"09:05:00",2019-07-05,"09:50:00","2A",12.2,19,"Milkjug/Mesh",NA,NA,NA,"2019",182.378472222222,186.409722222222,3.02635658914729,4.71317829457364,184
"1610","Botanical Garden",2019-07-01,"09:05:00",2019-07-05,"09:50:00","2B",14.3,34,"Milkjug/Mesh",NA,NA,NA,"2019",182.378472222222,186.409722222222,3.54728682170543,8.43410852713178,184
"1611","Botanical Garden",2019-07-01,"09:12:00",2019-07-05,"09:36:00","3A",4.5,18,"Milkjug/Mesh",NA,NA,NA,"2019",182.383333333333,186.4,1.12033195020747,4.48132780082986,184
"1612","Botanical Garden",2019-07-01,"09:12:00",2019-07-05,"09:36:00","3B",11.6,23,"Milkjug/Mesh",NA,NA,NA,"2019",182.383333333333,186.4,2.88796680497924,5.72614107883816,184
"1613","Botanical Garden",2019-07-01,"09:21:00",2019-07-05,"09:23:00","4A",1.9,5,"Milkjug/Mesh",NA,NA,NA,"2019",182.389583333333,186.390972222222,0.47483512669212,1.249566122874,184
"1614","Botanical Garden",2019-07-01,"09:21:00",2019-07-05,"09:23:00","4B",8.7,16,"Milkjug/Mesh",NA,NA,NA,"2019",182.389583333333,186.390972222222,2.17424505380076,3.9986115931968,184
"1615","Botanical Garden",2019-07-01,"09:30:00",2019-07-05,"09:11:00","5A",11.2,9,"Milkjug/Mesh",NA,NA,NA,"2019",182.395833333333,186.382638888889,2.80926667827905,2.25744643790281,184
"1616","Botanical Garden",2019-07-01,"09:30:00",2019-07-05,"09:11:00","5B",5.6,13,"Milkjug/Mesh",NA,NA,NA,"2019",182.395833333333,186.382638888889,1.40463333913953,3.26075596585961,184
"1617","Botanical Garden",2019-07-01,"09:36:00",2019-07-05,"08:59:00","6A",7.5,36,"Milkjug/Mesh",NA,NA,NA,"2019",182.4,186.374305555556,1.88712213873842,9.05818626594442,184
"1618","Botanical Garden",2019-07-01,"09:36:00",2019-07-05,"08:59:00","6B",32.4,27,"Milkjug/Mesh",NA,NA,NA,"2019",182.4,186.374305555556,8.15236763934998,6.79363969945832,184
"1619","Botanical Garden",2019-07-01,"09:45:00",2019-07-05,"08:46:00","7A",10.9,46,"Milkjug/Mesh",NA,NA,NA,"2019",182.40625,186.365277777778,2.7532011927732,11.6190142080337,184
"1620","Botanical Garden",2019-07-01,"09:45:00",2019-07-05,"08:46:00","7B",23.4,51,"Milkjug/Mesh",NA,NA,NA,"2019",182.40625,186.365277777778,5.91054201017365,12.8819505349939,184
"1621","Botanical Garden",2019-07-01,"09:54:00",2019-07-05,"08:36:00","8A",4.8,23,"Milkjug/Mesh",NA,NA,NA,"2019",182.4125,186.358333333333,1.21647307286167,5.82893347412884,184
"1622","Botanical Garden",2019-07-01,"09:54:00",2019-07-05,"08:36:00","8B",12.8,32,"Milkjug/Mesh",NA,NA,NA,"2019",182.4125,186.358333333333,3.24392819429779,8.10982048574447,184
"1623","Botanical Garden",2019-07-05,"08:36:00",2019-07-08,"09:56:00","8A",11,12,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.358333333333,189.413888888889,3.59999999999998,3.92727272727271,187.5
"1624","Botanical Garden",2019-07-05,"08:36:00",2019-07-08,"09:56:00","8B",0.1,3,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.358333333333,189.413888888889,0.0327272727272726,0.981818181818177,187.5
"1625","Botanical Garden",2019-07-05,"08:46:00",2019-07-08,"09:47:00","7A",1.9,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.365277777778,189.407638888889,0.624514950924445,1.64346039716959,187.5
"1626","Botanical Garden",2019-07-05,"08:46:00",2019-07-08,"09:47:00","7B",1.9,10,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.365277777778,189.407638888889,0.624514950924445,3.28692079433918,187.5
"1627","Botanical Garden",2019-07-05,"08:59:00",2019-07-08,"09:41:00","6A",7,8,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.374305555556,189.403472222222,2.31086657496561,2.64099037138927,187.5
"1628","Botanical Garden",2019-07-05,"08:59:00",2019-07-08,"09:41:00","6B",6.2,8,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50",NA,NA,"2019",186.374305555556,189.403472222222,2.04676753782668,2.64099037138927,187.5
"1629","Botanical Garden",2019-07-05,"09:11:00",2019-07-08,"09:34:00","5A",4.3,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.382638888889,189.398611111111,1.42574257425743,1.65784020262492,187.5
"1630","Botanical Garden",2019-07-05,"09:11:00",2019-07-08,"09:34:00","5B",11.1,10,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.382638888889,189.398611111111,3.68040524982731,3.31568040524983,187.5
"1631","Botanical Garden",2019-07-05,"09:23:00",2019-07-08,"09:23:00","4A",0.3,3,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50",NA,NA,"2019",186.390972222222,189.390972222222,0.1,1,187.5
"1632","Botanical Garden",2019-07-05,"09:23:00",2019-07-08,"09:23:00","4B",8.7,15,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.390972222222,189.390972222222,2.9,5,187.5
"1633","Botanical Garden",2019-07-05,"09:36:00",2019-07-08,"09:17:00","3A",12,30,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.4,189.386805555556,4.01767030923042,10.0441757730761,187.5
"1634","Botanical Garden",2019-07-05,"09:36:00",2019-07-08,"09:17:00","3B",1.9,10,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.4,189.386805555556,0.636131132294817,3.34805859102535,187.5
"1635","Botanical Garden",2019-07-05,"09:50:00",2019-07-08,"09:07:00","2A",3.6,14,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.409722222222,189.379861111111,1.21206453121348,4.71358428805241,187.5
"1636","Botanical Garden",2019-07-05,"09:50:00",2019-07-08,"09:07:00","2B",0.7,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57",NA,NA,"2019",186.409722222222,189.379861111111,0.23567921440262,1.68342296001872,187.5
"1637","Botanical Garden",2019-07-05,"10:05:00",2019-07-08,"08:58:00","1A",6.2,9,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50",NA,NA,"2019",186.420138888889,189.373611111111,2.09922407712203,3.04726075711263,187.5
"1638","Botanical Garden",2019-07-05,"10:05:00",2019-07-08,"08:58:00","1B",2.3,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50",NA,NA,"2019",186.420138888889,189.373611111111,0.778744415706561,1.69292264284035,187.5
"1639","Prairie Ridge",2019-07-02,"09:05:00",2019-07-09,"10:40:00","10",33.7,22,"Milkjug/Mesh",NA,NA,NA,"2019",183.378472222222,190.444444444444,4.76933660933661,3.11351351351351,186.5
